V_DS	Id(M1)
Step Information: V_GS=0  (Step: 1/41)
Step Information: V_GS=5.6  (Step: 29/41)
0.000000000000000e+00	-1.527339e-28
2.000000000000000e-01	4.488806e-02
4.000000000000000e-01	8.965978e-02
6.000000000000001e-01	1.343075e-01
8.000000000000000e-01	1.788229e-01
1.000000000000000e+00	2.231968e-01
1.200000000000000e+00	2.674191e-01
1.400000000000000e+00	3.114789e-01
1.600000000000000e+00	3.553641e-01
1.800000000000000e+00	3.990612e-01
2.000000000000000e+00	4.425555e-01
2.200000000000000e+00	4.858306e-01
2.400000000000000e+00	5.288684e-01
2.600000000000000e+00	5.716482e-01
2.800000000000000e+00	6.141476e-01
3.000000000000000e+00	6.563407e-01
3.200000000000000e+00	6.981988e-01
3.400000000000000e+00	7.396890e-01
3.600000000000000e+00	7.807742e-01
3.800000000000000e+00	8.214117e-01
4.000000000000000e+00	8.615528e-01
4.200000000000000e+00	9.011409e-01
4.400000000000000e+00	9.401103e-01
4.600000000000001e+00	9.783843e-01
4.800000000000001e+00	1.015872e+00
5.000000000000000e+00	1.052467e+00
5.200000000000000e+00	1.088039e+00
5.400000000000000e+00	1.122432e+00
5.600000000000001e+00	1.155456e+00
5.800000000000001e+00	1.186872e+00
6.000000000000000e+00	1.216382e+00
6.200000000000000e+00	1.243602e+00
6.400000000000000e+00	1.268031e+00
6.600000000000001e+00	1.288996e+00
6.800000000000001e+00	1.305565e+00
7.000000000000000e+00	1.316399e+00
7.200000000000000e+00	1.319736e+00
7.400000000000000e+00	1.319678e+00
7.600000000000001e+00	1.319666e+00
7.800000000000001e+00	1.319666e+00
8.000000000000000e+00	1.319666e+00
8.200000000000001e+00	1.319666e+00
8.400000000000000e+00	1.319666e+00
8.600000000000000e+00	1.319666e+00
8.800000000000001e+00	1.319666e+00
9.000000000000000e+00	1.319666e+00
9.200000000000001e+00	1.319666e+00
9.400000000000000e+00	1.319666e+00
9.600000000000001e+00	1.319666e+00
9.800000000000001e+00	1.319666e+00
1.000000000000000e+01	1.319666e+00
Step Information: V_GS=5.8  (Step: 30/41)
0.000000000000000e+00	-4.960243e-38
2.000000000000000e-01	4.501360e-02
4.000000000000000e-01	8.992147e-02
6.000000000000001e-01	1.347170e-01
8.000000000000000e-01	1.793930e-01
1.000000000000000e+00	2.239416e-01
1.200000000000000e+00	2.683542e-01
1.400000000000000e+00	3.126215e-01
1.600000000000000e+00	3.567334e-01
1.800000000000000e+00	4.006784e-01
2.000000000000000e+00	4.444444e-01
2.200000000000000e+00	4.880177e-01
2.400000000000000e+00	5.313832e-01
2.600000000000000e+00	5.745243e-01
2.800000000000000e+00	6.174223e-01
3.000000000000000e+00	6.600567e-01
3.200000000000000e+00	7.024043e-01
3.400000000000000e+00	7.444389e-01
3.600000000000000e+00	7.861315e-01
3.800000000000000e+00	8.274487e-01
4.000000000000000e+00	8.683530e-01
4.200000000000000e+00	9.088013e-01
4.400000000000000e+00	9.487441e-01
4.600000000000001e+00	9.881244e-01
4.800000000000001e+00	1.026876e+00
5.000000000000000e+00	1.064922e+00
5.200000000000000e+00	1.102171e+00
5.400000000000000e+00	1.138514e+00
5.600000000000001e+00	1.173824e+00
5.800000000000001e+00	1.207943e+00
6.000000000000000e+00	1.240680e+00
6.200000000000000e+00	1.271799e+00
6.400000000000000e+00	1.301003e+00
6.600000000000001e+00	1.327911e+00
6.800000000000001e+00	1.352027e+00
7.000000000000000e+00	1.372689e+00
7.200000000000000e+00	1.388984e+00
7.400000000000000e+00	1.399606e+00
7.600000000000001e+00	1.402855e+00
7.800000000000001e+00	1.402798e+00
8.000000000000000e+00	1.402786e+00
8.200000000000001e+00	1.402786e+00
8.400000000000000e+00	1.402786e+00
8.600000000000000e+00	1.402786e+00
8.800000000000001e+00	1.402786e+00
9.000000000000000e+00	1.402786e+00
9.200000000000001e+00	1.402786e+00
9.400000000000000e+00	1.402786e+00
9.600000000000001e+00	1.402786e+00
9.800000000000001e+00	1.402786e+00
1.000000000000000e+01	1.402786e+00
Step Information: V_GS=6  (Step: 31/41)
0.000000000000000e+00	-4.960243e-38
2.000000000000000e-01	4.512810e-02
4.000000000000000e-01	9.015969e-02
6.000000000000001e-01	1.350890e-01
8.000000000000000e-01	1.799098e-01
1.000000000000000e+00	2.246154e-01
1.200000000000000e+00	2.691982e-01
1.400000000000000e+00	3.136504e-01
1.600000000000000e+00	3.579633e-01
1.800000000000000e+00	4.021273e-01
2.000000000000000e+00	4.461319e-01
2.200000000000000e+00	4.899659e-01
2.400000000000000e+00	5.336165e-01
2.600000000000000e+00	5.770700e-01
2.800000000000000e+00	6.203111e-01
3.000000000000000e+00	6.633227e-01
3.200000000000000e+00	7.060862e-01
3.400000000000000e+00	7.485803e-01
3.600000000000000e+00	7.907819e-01
3.800000000000000e+00	8.326644e-01
4.000000000000000e+00	8.741982e-01
4.200000000000000e+00	9.153498e-01
4.400000000000000e+00	9.560810e-01
4.600000000000001e+00	9.963486e-01
4.800000000000001e+00	1.036103e+00
5.000000000000000e+00	1.075285e+00
5.200000000000000e+00	1.113831e+00
5.400000000000000e+00	1.151661e+00
5.600000000000001e+00	1.188684e+00
5.800000000000001e+00	1.224792e+00
6.000000000000000e+00	1.259856e+00
6.200000000000000e+00	1.293720e+00
6.400000000000000e+00	1.326192e+00
6.600000000000001e+00	1.357039e+00
6.800000000000001e+00	1.385964e+00
7.000000000000000e+00	1.412591e+00
7.200000000000000e+00	1.436432e+00
7.400000000000000e+00	1.456834e+00
7.600000000000001e+00	1.472905e+00
7.800000000000001e+00	1.483373e+00
8.000000000000000e+00	1.486593e+00
8.200000000000001e+00	1.486537e+00
8.400000000000000e+00	1.486526e+00
8.600000000000000e+00	1.486526e+00
8.800000000000001e+00	1.486526e+00
9.000000000000000e+00	1.486526e+00
9.200000000000001e+00	1.486526e+00
9.400000000000000e+00	1.486526e+00
9.600000000000001e+00	1.486526e+00
9.800000000000001e+00	1.486526e+00
1.000000000000000e+01	1.486526e+00
Step Information: V_GS=6.2  (Step: 32/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.523296e-02
4.000000000000000e-01	9.037748e-02
6.000000000000001e-01	1.354285e-01
8.000000000000000e-01	1.803806e-01
1.000000000000000e+00	2.252278e-01
1.200000000000000e+00	2.699639e-01
1.400000000000000e+00	3.145818e-01
1.600000000000000e+00	3.590742e-01
1.800000000000000e+00	4.034328e-01
2.000000000000000e+00	4.476488e-01
2.200000000000000e+00	4.917125e-01
2.400000000000000e+00	5.356132e-01
2.600000000000000e+00	5.793395e-01
2.800000000000000e+00	6.228785e-01
3.000000000000000e+00	6.662161e-01
3.200000000000000e+00	7.093369e-01
3.400000000000000e+00	7.522237e-01
3.600000000000000e+00	7.948573e-01
3.800000000000000e+00	8.372166e-01
4.000000000000000e+00	8.792776e-01
4.200000000000000e+00	9.210139e-01
4.400000000000000e+00	9.623955e-01
4.600000000000001e+00	1.003388e+00
4.800000000000001e+00	1.043954e+00
5.000000000000000e+00	1.084049e+00
5.200000000000000e+00	1.123624e+00
5.400000000000000e+00	1.162619e+00
5.600000000000001e+00	1.200969e+00
5.800000000000001e+00	1.238595e+00
6.000000000000000e+00	1.275406e+00
6.200000000000000e+00	1.311293e+00
6.400000000000000e+00	1.346128e+00
6.600000000000001e+00	1.379754e+00
6.800000000000001e+00	1.411982e+00
7.000000000000000e+00	1.442579e+00
7.200000000000000e+00	1.471251e+00
7.400000000000000e+00	1.497627e+00
7.600000000000001e+00	1.521226e+00
7.800000000000001e+00	1.541408e+00
8.000000000000000e+00	1.557300e+00
8.200000000000001e+00	1.567668e+00
8.400000000000000e+00	1.570909e+00
8.600000000000000e+00	1.570856e+00
8.800000000000001e+00	1.570844e+00
9.000000000000000e+00	1.570844e+00
9.200000000000001e+00	1.570844e+00
9.400000000000000e+00	1.570844e+00
9.600000000000001e+00	1.570844e+00
9.800000000000001e+00	1.570844e+00
1.000000000000000e+01	1.570844e+00
Step Information: V_GS=6.4  (Step: 33/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.532935e-02
4.000000000000000e-01	9.057735e-02
6.000000000000001e-01	1.357395e-01
8.000000000000000e-01	1.808112e-01
1.000000000000000e+00	2.257871e-01
1.200000000000000e+00	2.706617e-01
1.400000000000000e+00	3.154290e-01
1.600000000000000e+00	3.600825e-01
1.800000000000000e+00	4.046153e-01
2.000000000000000e+00	4.490196e-01
2.200000000000000e+00	4.932872e-01
2.400000000000000e+00	5.374091e-01
2.600000000000000e+00	5.813755e-01
2.800000000000000e+00	6.251756e-01
3.000000000000000e+00	6.687976e-01
3.200000000000000e+00	7.122285e-01
3.400000000000000e+00	7.554541e-01
3.600000000000000e+00	7.984588e-01
3.800000000000000e+00	8.412249e-01
4.000000000000000e+00	8.837334e-01
4.200000000000000e+00	9.259626e-01
4.400000000000000e+00	9.678887e-01
4.600000000000001e+00	1.009485e+00
4.800000000000001e+00	1.050720e+00
5.000000000000000e+00	1.091561e+00
5.200000000000000e+00	1.131969e+00
5.400000000000000e+00	1.171900e+00
5.600000000000001e+00	1.211303e+00
5.800000000000001e+00	1.250120e+00
6.000000000000000e+00	1.288284e+00
6.200000000000000e+00	1.325718e+00
6.400000000000000e+00	1.362329e+00
6.600000000000001e+00	1.398009e+00
6.800000000000001e+00	1.432630e+00
7.000000000000000e+00	1.466036e+00
7.200000000000000e+00	1.498039e+00
7.400000000000000e+00	1.528407e+00
7.600000000000001e+00	1.556851e+00
7.800000000000001e+00	1.583004e+00
8.000000000000000e+00	1.606392e+00
8.200000000000001e+00	1.626389e+00
8.400000000000000e+00	1.642144e+00
8.600000000000000e+00	1.652460e+00
8.800000000000001e+00	1.655770e+00
9.000000000000000e+00	1.655719e+00
9.200000000000001e+00	1.655706e+00
9.400000000000000e+00	1.655706e+00
9.600000000000001e+00	1.655706e+00
9.800000000000001e+00	1.655706e+00
1.000000000000000e+01	1.655706e+00
Step Information: V_GS=6.6  (Step: 34/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.541826e-02
4.000000000000000e-01	9.076143e-02
6.000000000000001e-01	1.360256e-01
8.000000000000000e-01	1.812065e-01
1.000000000000000e+00	2.262997e-01
1.200000000000000e+00	2.713002e-01
1.400000000000000e+00	3.162028e-01
1.600000000000000e+00	3.610018e-01
1.800000000000000e+00	4.056913e-01
2.000000000000000e+00	4.502645e-01
2.200000000000000e+00	4.947144e-01
2.400000000000000e+00	5.390331e-01
2.600000000000000e+00	5.832124e-01
2.800000000000000e+00	6.272430e-01
3.000000000000000e+00	6.711150e-01
3.200000000000000e+00	7.148174e-01
3.400000000000000e+00	7.583383e-01
3.600000000000000e+00	8.016647e-01
3.800000000000000e+00	8.447820e-01
4.000000000000000e+00	8.876744e-01
4.200000000000000e+00	9.303243e-01
4.400000000000000e+00	9.727121e-01
4.600000000000001e+00	1.014816e+00
4.800000000000001e+00	1.056612e+00
5.000000000000000e+00	1.098073e+00
5.200000000000000e+00	1.139169e+00
5.400000000000000e+00	1.179865e+00
5.600000000000001e+00	1.220122e+00
5.800000000000001e+00	1.259895e+00
6.000000000000000e+00	1.299135e+00
6.200000000000000e+00	1.337783e+00
6.400000000000000e+00	1.375773e+00
6.600000000000001e+00	1.413024e+00
6.800000000000001e+00	1.449447e+00
7.000000000000000e+00	1.484934e+00
7.200000000000000e+00	1.519355e+00
7.400000000000000e+00	1.552557e+00
7.600000000000001e+00	1.584352e+00
7.800000000000001e+00	1.614512e+00
8.000000000000000e+00	1.642750e+00
8.200000000000001e+00	1.668705e+00
8.400000000000000e+00	1.691912e+00
8.600000000000000e+00	1.711758e+00
8.800000000000001e+00	1.727413e+00
9.000000000000000e+00	1.737718e+00
9.200000000000001e+00	1.741142e+00
9.400000000000000e+00	1.741094e+00
9.600000000000001e+00	1.741081e+00
9.800000000000001e+00	1.741081e+00
1.000000000000000e+01	1.741081e+00
Step Information: V_GS=6.8  (Step: 35/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.550051e-02
4.000000000000000e-01	9.093151e-02
6.000000000000001e-01	1.362895e-01
8.000000000000000e-01	1.815708e-01
1.000000000000000e+00	2.267712e-01
1.200000000000000e+00	2.718866e-01
1.400000000000000e+00	3.169124e-01
1.600000000000000e+00	3.618435e-01
1.800000000000000e+00	4.066747e-01
2.000000000000000e+00	4.514002e-01
2.200000000000000e+00	4.960138e-01
2.400000000000000e+00	5.405089e-01
2.600000000000000e+00	5.848781e-01
2.800000000000000e+00	6.291136e-01
3.000000000000000e+00	6.732070e-01
3.200000000000000e+00	7.171490e-01
3.400000000000000e+00	7.609293e-01
3.600000000000000e+00	8.045371e-01
3.800000000000000e+00	8.479602e-01
4.000000000000000e+00	8.911853e-01
4.200000000000000e+00	9.341979e-01
4.400000000000000e+00	9.769819e-01
4.600000000000001e+00	1.019519e+00
4.800000000000001e+00	1.061791e+00
5.000000000000000e+00	1.103775e+00
5.200000000000000e+00	1.145446e+00
5.400000000000000e+00	1.186778e+00
5.600000000000001e+00	1.227739e+00
5.800000000000001e+00	1.268295e+00
6.000000000000000e+00	1.308408e+00
6.200000000000000e+00	1.348032e+00
6.400000000000000e+00	1.387117e+00
6.600000000000001e+00	1.425605e+00
6.800000000000001e+00	1.463428e+00
7.000000000000000e+00	1.500509e+00
7.200000000000000e+00	1.536755e+00
7.400000000000000e+00	1.572060e+00
7.600000000000001e+00	1.606295e+00
7.800000000000001e+00	1.639308e+00
8.000000000000000e+00	1.670913e+00
8.200000000000001e+00	1.700884e+00
8.400000000000000e+00	1.728937e+00
8.600000000000000e+00	1.754718e+00
8.800000000000001e+00	1.777770e+00
9.000000000000000e+00	1.797494e+00
9.200000000000001e+00	1.813084e+00
9.400000000000000e+00	1.823417e+00
9.600000000000001e+00	1.826984e+00
9.800000000000001e+00	1.826953e+00
1.000000000000000e+01	1.826938e+00
Step Information: V_GS=7  (Step: 36/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.557684e-02
4.000000000000000e-01	9.108914e-02
6.000000000000001e-01	1.365338e-01
8.000000000000000e-01	1.819074e-01
1.000000000000000e+00	2.272065e-01
1.200000000000000e+00	2.724273e-01
1.400000000000000e+00	3.175655e-01
1.600000000000000e+00	3.626170e-01
1.800000000000000e+00	4.075769e-01
2.000000000000000e+00	4.524404e-01
2.200000000000000e+00	4.972019e-01
2.400000000000000e+00	5.418557e-01
2.600000000000000e+00	5.863954e-01
2.800000000000000e+00	6.308144e-01
3.000000000000000e+00	6.751052e-01
3.200000000000000e+00	7.192599e-01
3.400000000000000e+00	7.632698e-01
3.600000000000000e+00	8.071257e-01
3.800000000000000e+00	8.508172e-01
4.000000000000000e+00	8.943332e-01
4.200000000000000e+00	9.376615e-01
4.400000000000000e+00	9.807886e-01
4.600000000000001e+00	1.023700e+00
4.800000000000001e+00	1.066379e+00
5.000000000000000e+00	1.108809e+00
5.200000000000000e+00	1.150968e+00
5.400000000000000e+00	1.192836e+00
5.600000000000001e+00	1.234387e+00
5.800000000000001e+00	1.275594e+00
6.000000000000000e+00	1.316427e+00
6.200000000000000e+00	1.356850e+00
6.400000000000000e+00	1.396825e+00
6.600000000000001e+00	1.436307e+00
6.800000000000001e+00	1.475245e+00
7.000000000000000e+00	1.513580e+00
7.200000000000000e+00	1.551246e+00
7.400000000000000e+00	1.588165e+00
7.600000000000001e+00	1.624245e+00
7.800000000000001e+00	1.659380e+00
8.000000000000000e+00	1.693443e+00
8.200000000000001e+00	1.726282e+00
8.400000000000000e+00	1.757712e+00
8.600000000000000e+00	1.787511e+00
8.800000000000001e+00	1.815399e+00
9.000000000000000e+00	1.841028e+00
9.200000000000001e+00	1.863950e+00
9.400000000000000e+00	1.883581e+00
9.600000000000001e+00	1.899135e+00
9.800000000000001e+00	1.909530e+00
1.000000000000000e+01	1.913234e+00
Step Information: V_GS=7.2  (Step: 37/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.564786e-02
4.000000000000000e-01	9.123565e-02
6.000000000000001e-01	1.367605e-01
8.000000000000000e-01	1.822196e-01
1.000000000000000e+00	2.276096e-01
1.200000000000000e+00	2.729271e-01
1.400000000000000e+00	3.181686e-01
1.600000000000000e+00	3.633302e-01
1.800000000000000e+00	4.084077e-01
2.000000000000000e+00	4.533967e-01
2.200000000000000e+00	4.982925e-01
2.400000000000000e+00	5.430899e-01
2.600000000000000e+00	5.877835e-01
2.800000000000000e+00	6.323674e-01
3.000000000000000e+00	6.768352e-01
3.200000000000000e+00	7.211801e-01
3.400000000000000e+00	7.653946e-01
3.600000000000000e+00	8.094707e-01
3.800000000000000e+00	8.533996e-01
4.000000000000000e+00	8.971719e-01
4.200000000000000e+00	9.407771e-01
4.400000000000000e+00	9.842042e-01
4.600000000000001e+00	1.027441e+00
4.800000000000001e+00	1.070473e+00
5.000000000000000e+00	1.113286e+00
5.200000000000000e+00	1.155865e+00
5.400000000000000e+00	1.198189e+00
5.600000000000001e+00	1.240241e+00
5.800000000000001e+00	1.281997e+00
6.000000000000000e+00	1.323433e+00
6.200000000000000e+00	1.364521e+00
6.400000000000000e+00	1.405230e+00
6.600000000000001e+00	1.445526e+00
6.800000000000001e+00	1.485370e+00
7.000000000000000e+00	1.524715e+00
7.200000000000000e+00	1.563513e+00
7.400000000000000e+00	1.601704e+00
7.600000000000001e+00	1.639222e+00
7.800000000000001e+00	1.675988e+00
8.000000000000000e+00	1.711913e+00
8.200000000000001e+00	1.746890e+00
8.400000000000000e+00	1.780792e+00
8.600000000000000e+00	1.813469e+00
8.800000000000001e+00	1.844741e+00
9.000000000000000e+00	1.874384e+00
9.200000000000001e+00	1.902126e+00
9.400000000000000e+00	1.927623e+00
9.600000000000001e+00	1.950438e+00
9.800000000000001e+00	1.970000e+00
1.000000000000000e+01	1.985548e+00
Step Information: V_GS=7.4  (Step: 38/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.571410e-02
4.000000000000000e-01	9.137215e-02
6.000000000000001e-01	1.369716e-01
8.000000000000000e-01	1.825098e-01
1.000000000000000e+00	2.279839e-01
1.200000000000000e+00	2.733908e-01
1.400000000000000e+00	3.187273e-01
1.600000000000000e+00	3.639900e-01
1.800000000000000e+00	4.091752e-01
2.000000000000000e+00	4.542789e-01
2.200000000000000e+00	4.992971e-01
2.400000000000000e+00	5.442251e-01
2.600000000000000e+00	5.890582e-01
2.800000000000000e+00	6.337912e-01
3.000000000000000e+00	6.784186e-01
3.200000000000000e+00	7.229344e-01
3.400000000000000e+00	7.673322e-01
3.600000000000000e+00	8.116049e-01
3.800000000000000e+00	8.557452e-01
4.000000000000000e+00	8.997448e-01
4.200000000000000e+00	9.435950e-01
4.400000000000000e+00	9.872862e-01
4.600000000000001e+00	1.030808e+00
4.800000000000001e+00	1.074149e+00
5.000000000000000e+00	1.117296e+00
5.200000000000000e+00	1.160237e+00
5.400000000000000e+00	1.202956e+00
5.600000000000001e+00	1.245436e+00
5.800000000000001e+00	1.287660e+00
6.000000000000000e+00	1.329608e+00
6.200000000000000e+00	1.371256e+00
6.400000000000000e+00	1.412581e+00
6.600000000000001e+00	1.453555e+00
6.800000000000001e+00	1.494146e+00
7.000000000000000e+00	1.534320e+00
7.200000000000000e+00	1.574038e+00
7.400000000000000e+00	1.613254e+00
7.600000000000001e+00	1.651919e+00
7.800000000000001e+00	1.689973e+00
8.000000000000000e+00	1.727351e+00
8.200000000000001e+00	1.763974e+00
8.400000000000000e+00	1.799753e+00
8.600000000000000e+00	1.834581e+00
8.800000000000001e+00	1.868335e+00
9.000000000000000e+00	1.900864e+00
9.200000000000001e+00	1.931990e+00
9.400000000000000e+00	1.961493e+00
9.600000000000001e+00	1.989106e+00
9.800000000000001e+00	2.014491e+00
1.000000000000000e+01	2.037220e+00
Step Information: V_GS=7.6  (Step: 39/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.577604e-02
4.000000000000000e-01	9.149964e-02
6.000000000000001e-01	1.371685e-01
8.000000000000000e-01	1.827803e-01
1.000000000000000e+00	2.283323e-01
1.200000000000000e+00	2.738219e-01
1.400000000000000e+00	3.192462e-01
1.600000000000000e+00	3.646021e-01
1.800000000000000e+00	4.098863e-01
2.000000000000000e+00	4.550953e-01
2.200000000000000e+00	5.002254e-01
2.400000000000000e+00	5.452727e-01
2.600000000000000e+00	5.902328e-01
2.800000000000000e+00	6.351013e-01
3.000000000000000e+00	6.798733e-01
3.200000000000000e+00	7.245435e-01
3.400000000000000e+00	7.691064e-01
3.600000000000000e+00	8.135558e-01
3.800000000000000e+00	8.578853e-01
4.000000000000000e+00	9.020879e-01
4.200000000000000e+00	9.461559e-01
4.400000000000000e+00	9.900813e-01
4.600000000000001e+00	1.033855e+00
4.800000000000001e+00	1.077467e+00
5.000000000000000e+00	1.120908e+00
5.200000000000000e+00	1.164165e+00
5.400000000000000e+00	1.207227e+00
5.600000000000001e+00	1.250079e+00
5.800000000000001e+00	1.292706e+00
6.000000000000000e+00	1.335092e+00
6.200000000000000e+00	1.377219e+00
6.400000000000000e+00	1.419066e+00
6.600000000000001e+00	1.460611e+00
6.800000000000001e+00	1.501830e+00
7.000000000000000e+00	1.542694e+00
7.200000000000000e+00	1.583172e+00
7.400000000000000e+00	1.623229e+00
7.600000000000001e+00	1.662827e+00
7.800000000000001e+00	1.701920e+00
8.000000000000000e+00	1.740458e+00
8.200000000000001e+00	1.778383e+00
8.400000000000000e+00	1.815628e+00
8.600000000000000e+00	1.852117e+00
8.800000000000001e+00	1.887759e+00
9.000000000000000e+00	1.922449e+00
9.200000000000001e+00	1.956065e+00
9.400000000000000e+00	1.988458e+00
9.600000000000001e+00	2.019452e+00
9.800000000000001e+00	2.048831e+00
1.000000000000000e+01	2.076330e+00
Step Information: V_GS=7.8  (Step: 40/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.583408e-02
4.000000000000000e-01	9.161900e-02
6.000000000000001e-01	1.373527e-01
8.000000000000000e-01	1.830330e-01
1.000000000000000e+00	2.286575e-01
1.200000000000000e+00	2.742239e-01
1.400000000000000e+00	3.197295e-01
1.600000000000000e+00	3.651715e-01
1.800000000000000e+00	4.105470e-01
2.000000000000000e+00	4.558530e-01
2.200000000000000e+00	5.010859e-01
2.400000000000000e+00	5.462425e-01
2.600000000000000e+00	5.913188e-01
2.800000000000000e+00	6.363109e-01
3.000000000000000e+00	6.812144e-01
3.200000000000000e+00	7.260247e-01
3.400000000000000e+00	7.707370e-01
3.600000000000000e+00	8.153459e-01
3.800000000000000e+00	8.598459e-01
4.000000000000000e+00	9.042306e-01
4.200000000000000e+00	9.484937e-01
4.400000000000000e+00	9.926280e-01
4.600000000000001e+00	1.036626e+00
4.800000000000001e+00	1.080479e+00
5.000000000000000e+00	1.124178e+00
5.200000000000000e+00	1.167714e+00
5.400000000000000e+00	1.211076e+00
5.600000000000001e+00	1.254252e+00
5.800000000000001e+00	1.297230e+00
6.000000000000000e+00	1.339996e+00
6.200000000000000e+00	1.382535e+00
6.400000000000000e+00	1.424830e+00
6.600000000000001e+00	1.466864e+00
6.800000000000001e+00	1.508614e+00
7.000000000000000e+00	1.550060e+00
7.200000000000000e+00	1.591176e+00
7.400000000000000e+00	1.631935e+00
7.600000000000001e+00	1.672304e+00
7.800000000000001e+00	1.712251e+00
8.000000000000000e+00	1.751734e+00
8.200000000000001e+00	1.790710e+00
8.400000000000000e+00	1.829128e+00
8.600000000000000e+00	1.866930e+00
8.800000000000001e+00	1.904051e+00
9.000000000000000e+00	1.940412e+00
9.200000000000001e+00	1.975926e+00
9.400000000000000e+00	2.010489e+00
9.600000000000001e+00	2.043977e+00
9.800000000000001e+00	2.076245e+00
1.000000000000000e+01	2.107119e+00
Step Information: V_GS=8  (Step: 41/41)
0.000000000000000e+00	-0.000000e+00
2.000000000000000e-01	4.588857e-02
4.000000000000000e-01	9.173097e-02
6.000000000000001e-01	1.375253e-01
8.000000000000000e-01	1.832696e-01
1.000000000000000e+00	2.289618e-01
1.200000000000000e+00	2.745996e-01
1.400000000000000e+00	3.201807e-01
1.600000000000000e+00	3.657026e-01
1.800000000000000e+00	4.111626e-01
2.000000000000000e+00	4.565580e-01
2.200000000000000e+00	5.018858e-01
2.400000000000000e+00	5.471429e-01
2.600000000000000e+00	5.923257e-01
2.800000000000000e+00	6.374310e-01
3.000000000000000e+00	6.824546e-01
3.200000000000000e+00	7.273927e-01
3.400000000000000e+00	7.722409e-01
3.600000000000000e+00	8.169945e-01
3.800000000000000e+00	8.616486e-01
4.000000000000000e+00	9.061977e-01
4.200000000000000e+00	9.506363e-01
4.400000000000000e+00	9.949580e-01
4.600000000000001e+00	1.039156e+00
4.800000000000001e+00	1.083224e+00
5.000000000000000e+00	1.127154e+00
5.200000000000000e+00	1.170937e+00
5.400000000000000e+00	1.214564e+00
5.600000000000001e+00	1.258026e+00
5.800000000000001e+00	1.301311e+00
6.000000000000000e+00	1.344409e+00
6.200000000000000e+00	1.387306e+00
6.400000000000000e+00	1.429989e+00
6.600000000000001e+00	1.472443e+00
6.800000000000001e+00	1.514650e+00
7.000000000000000e+00	1.556592e+00
7.200000000000000e+00	1.598250e+00
7.400000000000000e+00	1.639600e+00
7.600000000000001e+00	1.680618e+00
7.800000000000001e+00	1.721275e+00
8.000000000000000e+00	1.761542e+00
8.200000000000001e+00	1.801381e+00
8.400000000000000e+00	1.840756e+00
8.600000000000000e+00	1.879620e+00
8.800000000000001e+00	1.917924e+00
9.000000000000000e+00	1.955611e+00
9.200000000000001e+00	1.992613e+00
9.400000000000000e+00	2.028856e+00
9.600000000000001e+00	2.064250e+00
9.800000000000001e+00	2.098693e+00
1.000000000000000e+01	2.132064e+00
